carId,Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP,Common,Crossover,Exotic,Factory Tuner,Hatchback,High-Performance,Hybrid,Luxury,Performance,City Preference,Highway Preference,Vehicle_Title_Partial
594,Chevrolet,Equinox,2017,gasoline,182,4,AUTOMATIC,FWD,4,Compact,SUV,32,22,1385,25510,False,True,False,False,False,False,False,False,False,True,False,2017 Chevrolet Equinox SUV
595,Hyundai,Equus,2014,gasoline,429,8,AUTOMATIC,RWD,4,Large,Sedan,23,15,1439,61250,False,False,False,False,False,True,False,True,False,False,True,2014 Hyundai Equus Sedan
596,Hyundai,Equus,2015,gasoline,429,8,AUTOMATIC,RWD,4,Large,Sedan,23,15,1439,61500,False,False,False,False,False,True,False,True,False,False,True,2015 Hyundai Equus Sedan
597,Hyundai,Equus,2016,gasoline,429,8,AUTOMATIC,RWD,4,Large,Sedan,23,15,1439,68750,False,False,False,False,False,True,False,True,False,False,True,2016 Hyundai Equus Sedan
598,Lexus,ES 300h,2015,gasoline,200,4,AUTOMATIC,FWD,4,Midsize,Sedan,39,40,454,40580,False,False,False,False,False,False,True,True,False,True,False,2015 Lexus ES 300h Sedan
599,Lexus,ES 300h,2016,gasoline,200,4,AUTOMATIC,FWD,4,Midsize,Sedan,39,40,454,41020,False,False,False,False,False,False,True,True,False,True,False,2016 Lexus ES 300h Sedan
600,Lexus,ES 300h,2017,gasoline,200,4,AUTOMATIC,FWD,4,Midsize,Sedan,39,40,454,41820,False,False,False,False,False,False,True,True,False,True,False,2017 Lexus ES 300h Sedan
601,Lexus,ES 350,2015,gasoline,268,6,AUTOMATIC,FWD,4,Midsize,Sedan,31,21,454,37700,False,False,False,False,False,False,False,True,True,False,True,2015 Lexus ES 350 Sedan
602,Lexus,ES 350,2016,gasoline,268,6,AUTOMATIC,FWD,4,Midsize,Sedan,31,21,454,38100,False,False,False,False,False,False,False,True,True,False,True,2016 Lexus ES 350 Sedan
603,Lexus,ES 350,2017,gasoline,268,6,AUTOMATIC,FWD,4,Midsize,Sedan,30,21,454,38900,False,False,False,False,False,False,False,True,True,False,True,2017 Lexus ES 350 Sedan
604,Cadillac,Escalade ESV,2015,flex-fuel,420,8,AUTOMATIC,4WD,4,Large,SUV,20,14,1624,85795,False,False,False,False,False,False,False,True,True,False,True,2015 Cadillac Escalade ESV SUV
605,Cadillac,Escalade ESV,2016,gasoline,420,8,AUTOMATIC,RWD,4,Large,SUV,22,15,1624,80045,False,False,False,False,False,False,False,True,True,False,True,2016 Cadillac Escalade ESV SUV
606,Cadillac,Escalade ESV,2017,gasoline,420,8,AUTOMATIC,4WD,4,Large,SUV,20,15,1624,83995,False,False,False,False,False,False,False,True,True,False,True,2017 Cadillac Escalade ESV SUV
607,Cadillac,Escalade EXT,2011,flex-fuel,403,8,AUTOMATIC,AWD,4,Large,Pickup,18,13,1624,67350,False,True,False,False,False,False,False,True,True,False,True,2011 Cadillac Escalade EXT Pickup
608,Cadillac,Escalade EXT,2012,flex-fuel,403,8,AUTOMATIC,AWD,4,Large,Pickup,18,13,1624,69640,False,True,False,False,False,False,False,True,True,False,True,2012 Cadillac Escalade EXT Pickup
609,Cadillac,Escalade EXT,2013,flex-fuel,403,8,AUTOMATIC,AWD,4,Large,Pickup,18,13,1624,69640,False,True,False,False,False,False,False,True,True,False,True,2013 Cadillac Escalade EXT Pickup
610,Cadillac,Escalade Hybrid,2011,gasoline,332,8,AUTOMATIC,4WD,4,Large,SUV,23,20,1624,88435,False,False,False,False,False,False,True,True,False,False,True,2011 Cadillac Escalade Hybrid SUV
611,Cadillac,Escalade Hybrid,2012,gasoline,332,8,AUTOMATIC,4WD,4,Large,SUV,23,20,1624,76400,False,False,False,False,False,False,True,True,False,False,True,2012 Cadillac Escalade Hybrid SUV
612,Cadillac,Escalade Hybrid,2013,gasoline,332,8,AUTOMATIC,RWD,4,Large,SUV,23,20,1624,74425,False,False,False,False,False,False,True,True,False,False,True,2013 Cadillac Escalade Hybrid SUV
613,Cadillac,Escalade,2015,flex-fuel,420,8,AUTOMATIC,RWD,4,Large,SUV,21,15,1624,80195,False,False,False,False,False,False,False,True,True,False,True,2015 Cadillac Escalade SUV
614,Cadillac,Escalade,2016,gasoline,420,8,AUTOMATIC,RWD,4,Large,SUV,22,15,1624,81545,False,False,False,False,False,False,False,True,True,False,True,2016 Cadillac Escalade SUV
615,Cadillac,Escalade,2017,gasoline,420,8,AUTOMATIC,RWD,4,Large,SUV,22,15,1624,92195,False,False,False,False,False,False,False,True,True,False,True,2017 Cadillac Escalade SUV
616,Ford,Escape Hybrid,2010,gasoline,177,4,AUTOMATIC,AWD,4,Compact,SUV,27,30,5657,34120,False,True,False,False,False,False,True,False,False,True,False,2010 Ford Escape Hybrid SUV
617,Ford,Escape Hybrid,2011,gasoline,177,4,AUTOMATIC,FWD,4,Compact,SUV,31,34,5657,30570,False,True,False,False,False,False,True,False,False,True,False,2011 Ford Escape Hybrid SUV
618,Ford,Escape,2015,gasoline,178,4,AUTOMATIC,FWD,4,Compact,SUV,32,23,5657,29735,False,True,False,False,False,False,False,False,False,True,False,2015 Ford Escape SUV
619,Ford,Escape,2016,gasoline,178,4,AUTOMATIC,AWD,4,Compact,SUV,29,22,5657,27540,False,True,False,False,False,False,False,False,False,True,False,2016 Ford Escape SUV
620,Ford,Escape,2017,gasoline,168,4,AUTOMATIC,FWD,4,Compact,SUV,29,21,5657,23600,False,True,False,False,False,False,False,False,False,False,True,2017 Ford Escape SUV
621,Lotus,Evora 400,2017,gasoline,400,6,MANUAL,RWD,2,Compact,Coupe,39,21,613,91900,False,False,True,False,False,True,False,False,False,False,True,2017 Lotus Evora 400 Coupe
622,Lotus,Evora,2011,gasoline,276,6,MANUAL,RWD,2,Compact,Coupe,27,18,613,64000,False,False,True,False,False,True,False,False,False,False,True,2011 Lotus Evora Coupe
623,Lotus,Evora,2013,gasoline,276,6,MANUAL,RWD,2,Compact,Coupe,26,18,613,66800,False,False,True,False,False,True,False,False,False,False,True,2013 Lotus Evora Coupe
624,Lotus,Evora,2014,gasoline,345,6,MANUAL,RWD,2,Compact,Coupe,26,17,613,78750,False,False,True,False,False,True,False,False,False,False,True,2014 Lotus Evora Coupe
625,Infiniti,EX35,2010,gasoline,297,6,AUTOMATIC,RWD,4,Midsize,SUV,24,17,190,33800,False,True,False,False,False,False,False,True,False,False,True,2010 Infiniti EX35 SUV
626,Lotus,Exige,2010,gasoline,240,4,MANUAL,RWD,2,Compact,Coupe,26,20,613,65690,False,False,True,False,False,True,False,False,False,False,True,2010 Lotus Exige Coupe
627,Lotus,Exige,2011,gasoline,240,4,MANUAL,RWD,2,Compact,Coupe,26,20,613,65690,False,False,True,False,False,True,False,False,False,False,True,2011 Lotus Exige Coupe
628,Infiniti,EX,2011,gasoline,297,6,AUTOMATIC,RWD,4,Midsize,SUV,24,17,190,35200,False,True,False,False,False,False,False,True,False,False,True,2011 Infiniti EX SUV
629,Infiniti,EX,2012,gasoline,297,6,AUTOMATIC,RWD,4,Midsize,SUV,24,17,190,38100,False,True,False,False,False,False,False,True,True,False,True,2012 Infiniti EX SUV
630,Infiniti,EX,2013,gasoline,325,6,AUTOMATIC,RWD,4,Midsize,SUV,25,17,190,36900,False,True,False,False,False,False,False,True,False,False,True,2013 Infiniti EX SUV
631,Ford,Expedition,2016,gasoline,365,6,AUTOMATIC,4WD,4,Large,SUV,20,15,5657,58185,True,False,False,False,False,False,False,False,False,False,True,2016 Ford Expedition SUV
632,Ford,Expedition,2017,gasoline,365,6,AUTOMATIC,RWD,4,Large,SUV,20,15,5657,58021,True,False,False,False,False,False,False,False,False,False,True,2017 Ford Expedition SUV
633,Ford,Explorer Sport Trac,2010,gasoline,210,6,AUTOMATIC,RWD,4,Compact,Pickup,20,14,5657,33065,False,True,False,False,False,False,False,False,False,False,True,2010 Ford Explorer Sport Trac Pickup
634,Ford,Explorer,2015,flex-fuel,290,6,AUTOMATIC,FWD,4,Midsize,SUV,24,17,5657,33000,False,True,False,False,False,False,False,False,True,False,True,2015 Ford Explorer SUV
635,Ford,Explorer,2015,gasoline,365,6,AUTOMATIC,AWD,4,Midsize,SUV,22,16,5657,43100,False,True,False,False,False,False,False,False,True,False,True,2015 Ford Explorer SUV
636,Ford,Explorer,2016,flex-fuel,290,6,AUTOMATIC,AWD,4,Midsize,SUV,23,16,5657,35400,False,True,False,False,False,False,False,False,False,False,True,2016 Ford Explorer SUV
637,Ford,Explorer,2016,gasoline,365,6,AUTOMATIC,AWD,4,Midsize,SUV,22,16,5657,52970,False,True,False,False,False,False,False,False,False,False,True,2016 Ford Explorer SUV
638,Ford,Explorer,2017,gasoline,365,6,AUTOMATIC,AWD,4,Midsize,SUV,22,16,5657,53235,False,True,False,False,False,False,False,False,True,False,True,2017 Ford Explorer SUV
639,Ford,Explorer,2017,flex-fuel,290,6,AUTOMATIC,AWD,4,Midsize,SUV,23,16,5657,33310,False,True,False,False,False,False,False,False,False,False,True,2017 Ford Explorer SUV
640,Ford,F-150,2015,gasoline,325,6,AUTOMATIC,4WD,4,Large,Pickup,23,18,5657,45090,False,False,False,False,False,False,False,False,False,False,True,2015 Ford F-150 Pickup
641,Ford,F-150,2015,flex-fuel,282,6,AUTOMATIC,RWD,4,Large,Pickup,25,18,5657,34205,False,False,False,False,False,False,False,False,False,False,True,2015 Ford F-150 Pickup
642,Ford,F-150,2016,flex-fuel,282,6,AUTOMATIC,4WD,2,Large,Pickup,23,17,5657,31185,False,False,False,False,False,False,False,False,False,False,True,2016 Ford F-150 Pickup
643,Ford,F-150,2016,gasoline,325,6,AUTOMATIC,RWD,4,Large,Pickup,26,19,5657,34165,False,False,False,False,False,False,False,False,False,False,True,2016 Ford F-150 Pickup
644,Ford,F-150,2017,gasoline,325,6,AUTOMATIC,RWD,4,Large,Pickup,26,19,5657,31710,False,False,False,False,False,False,False,False,False,False,True,2017 Ford F-150 Pickup
645,Ford,F-150,2017,flex-fuel,385,8,AUTOMATIC,4WD,4,Large,Pickup,21,15,5657,56260,False,False,False,False,False,False,False,False,False,False,True,2017 Ford F-150 Pickup
646,Ferrari,F12 Berlinetta,2013,gasoline,731,12,AUTOMATED_MANUAL,RWD,2,Midsize,Coupe,16,11,2774,315888,False,False,True,False,False,True,False,False,False,False,True,2013 Ferrari F12 Berlinetta Coupe
647,Ferrari,F12 Berlinetta,2014,gasoline,731,12,AUTOMATED_MANUAL,RWD,2,Midsize,Coupe,16,11,2774,315888,False,False,True,False,False,True,False,False,False,False,True,2014 Ferrari F12 Berlinetta Coupe
648,Ferrari,F12 Berlinetta,2015,gasoline,731,12,AUTOMATED_MANUAL,RWD,2,Midsize,Coupe,16,11,2774,319995,False,False,True,False,False,True,False,False,False,False,True,2015 Ferrari F12 Berlinetta Coupe
649,Ferrari,FF,2013,gasoline,651,12,AUTOMATED_MANUAL,AWD,2,Large,Coupe,16,11,2774,295000,False,False,True,False,False,True,False,False,False,False,True,2013 Ferrari FF Coupe
650,Ferrari,FF,2014,gasoline,651,12,AUTOMATED_MANUAL,AWD,2,Large,Coupe,16,11,2774,295000,False,False,True,False,False,True,False,False,False,False,True,2014 Ferrari FF Coupe
651,Ferrari,FF,2015,gasoline,651,12,AUTOMATED_MANUAL,AWD,2,Large,Coupe,16,11,2774,295000,False,False,True,False,False,True,False,False,False,False,True,2015 Ferrari FF Coupe
652,Ford,Fiesta,2015,gasoline,120,4,MANUAL,FWD,4,Compact,Sedan,36,28,5657,18405,True,False,False,False,False,False,False,False,False,True,False,2015 Ford Fiesta Sedan
653,Ford,Fiesta,2015,gasoline,197,4,MANUAL,FWD,4,Compact,Hatchback,35,26,5657,21435,False,False,False,True,True,False,False,False,True,True,False,2015 Ford Fiesta Hatchback
654,Ford,Fiesta,2016,gasoline,120,4,MANUAL,FWD,4,Compact,Hatchback,35,27,5657,14880,False,False,False,False,True,False,False,False,False,True,False,2016 Ford Fiesta Hatchback
655,Ford,Fiesta,2016,gasoline,120,4,MANUAL,FWD,4,Compact,Sedan,35,27,5657,15810,True,False,False,False,False,False,False,False,False,True,False,2016 Ford Fiesta Sedan
656,Ford,Fiesta,2017,gasoline,120,4,MANUAL,FWD,4,Compact,Hatchback,35,27,5657,15660,False,False,False,False,True,False,False,False,False,True,False,2017 Ford Fiesta Hatchback
657,Ford,Fiesta,2017,gasoline,120,4,MANUAL,FWD,4,Compact,Sedan,35,27,5657,14130,True,False,False,False,False,False,False,False,False,True,False,2017 Ford Fiesta Sedan
658,Honda,Fit EV,2013,electric,123,0,DIRECT_DRIVE,FWD,4,Compact,Hatchback,105,132,2202,36625,False,False,False,False,True,False,False,False,False,True,False,2013 Honda Fit EV Hatchback
659,Honda,Fit EV,2014,electric,123,0,DIRECT_DRIVE,FWD,4,Compact,Hatchback,105,132,2202,36625,False,False,False,False,True,False,False,False,False,True,False,2014 Honda Fit EV Hatchback
660,Honda,Fit,2015,gasoline,130,4,MANUAL,FWD,4,Compact,Hatchback,37,29,2202,15650,False,False,False,False,True,False,False,False,False,True,False,2015 Honda Fit Hatchback
661,Honda,Fit,2016,gasoline,130,4,AUTOMATIC,FWD,4,Compact,Hatchback,38,32,2202,21165,False,False,False,False,True,False,False,False,False,True,False,2016 Honda Fit Hatchback
662,Honda,Fit,2017,gasoline,130,4,AUTOMATIC,FWD,4,Compact,Hatchback,37,32,2202,20265,False,False,False,False,True,False,False,False,False,True,False,2017 Honda Fit Hatchback
663,Toyota,FJ Cruiser,2012,gasoline,260,6,AUTOMATIC,4WD,4,Midsize,SUV,20,17,2031,27705,True,False,False,False,False,False,False,False,False,False,True,2012 Toyota FJ Cruiser SUV
664,Toyota,FJ Cruiser,2013,gasoline,260,6,AUTOMATIC,RWD,4,Midsize,SUV,20,16,2031,27030,True,False,False,False,False,False,False,False,False,False,True,2013 Toyota FJ Cruiser SUV
665,Toyota,FJ Cruiser,2014,gasoline,260,6,AUTOMATIC,4WD,4,Midsize,SUV,20,17,2031,29270,True,False,False,False,False,False,False,False,False,False,True,2014 Toyota FJ Cruiser SUV
666,Ford,Flex,2015,gasoline,287,6,AUTOMATIC,FWD,4,Large,Wagon,25,18,5657,32100,False,True,False,False,False,False,False,False,False,False,True,2015 Ford Flex Wagon
667,Ford,Flex,2016,gasoline,365,6,AUTOMATIC,AWD,4,Large,Wagon,21,15,5657,42600,False,True,False,False,False,False,False,False,False,False,True,2016 Ford Flex Wagon
668,Ford,Flex,2017,gasoline,365,6,AUTOMATIC,AWD,4,Large,Wagon,21,15,5657,43030,False,True,False,False,False,False,False,False,False,False,True,2017 Ford Flex Wagon
669,Bentley,Flying Spur,2014,flex-fuel,616,12,AUTOMATIC,AWD,4,Large,Sedan,20,12,520,200500,False,False,True,False,False,True,False,True,False,False,True,2014 Bentley Flying Spur Sedan
670,Bentley,Flying Spur,2015,flex-fuel,616,12,AUTOMATIC,AWD,4,Large,Sedan,20,12,520,215800,False,False,True,False,False,True,False,True,False,False,True,2015 Bentley Flying Spur Sedan
671,Bentley,Flying Spur,2015,gasoline,500,8,AUTOMATIC,AWD,4,Large,Sedan,24,14,520,195100,False,False,True,False,False,True,False,True,False,False,True,2015 Bentley Flying Spur Sedan
672,Bentley,Flying Spur,2016,gasoline,500,8,AUTOMATIC,AWD,4,Large,Sedan,24,14,520,201000,False,False,True,False,False,True,False,True,False,False,True,2016 Bentley Flying Spur Sedan
673,Ford,Focus RS,2017,gasoline,350,4,MANUAL,AWD,4,Compact,Hatchback,25,19,5657,36120,False,False,False,True,True,True,False,False,False,False,True,2017 Ford Focus RS Hatchback
674,Ford,Focus ST,2015,gasoline,252,4,MANUAL,FWD,4,Compact,Hatchback,32,23,5657,24370,False,False,False,True,True,False,False,False,True,True,False,2015 Ford Focus ST Hatchback
675,Ford,Focus ST,2016,gasoline,252,4,MANUAL,FWD,4,Compact,Hatchback,31,22,5657,24425,False,False,False,True,True,False,False,False,True,True,False,2016 Ford Focus ST Hatchback
676,Ford,Focus ST,2017,gasoline,252,4,MANUAL,FWD,4,Compact,Hatchback,31,22,5657,24775,False,False,False,True,True,False,False,False,True,True,False,2017 Ford Focus ST Hatchback
677,Ford,Focus,2015,flex-fuel,160,4,MANUAL,FWD,4,Compact,Sedan,36,26,5657,18460,False,False,False,False,False,False,False,False,False,True,False,2015 Ford Focus Sedan
678,Ford,Focus,2015,flex-fuel,160,4,MANUAL,FWD,4,Compact,Hatchback,36,26,5657,18960,False,False,False,False,True,False,False,False,False,True,False,2015 Ford Focus Hatchback
679,Ford,Focus,2015,electric,178,0,DIRECT_DRIVE,FWD,4,Compact,Hatchback,99,110,5657,29170,False,False,False,False,True,False,False,False,False,True,False,2015 Ford Focus Hatchback
680,Ford,Focus,2016,flex-fuel,160,4,MANUAL,FWD,4,Compact,Sedan,36,26,5657,18515,False,False,False,False,False,False,False,False,False,True,False,2016 Ford Focus Sedan
681,Ford,Focus,2016,flex-fuel,160,4,AUTOMATED_MANUAL,FWD,4,Compact,Hatchback,40,27,5657,23725,False,False,False,False,True,False,False,False,False,True,False,2016 Ford Focus Hatchback
682,Ford,Focus,2016,electric,178,0,DIRECT_DRIVE,FWD,4,Compact,Hatchback,99,110,5657,29170,False,False,False,False,True,False,False,False,False,True,False,2016 Ford Focus Hatchback
683,Ford,Focus,2017,flex-fuel,160,4,AUTOMATED_MANUAL,FWD,4,Compact,Hatchback,40,27,5657,21675,False,False,False,False,True,False,False,False,False,True,False,2017 Ford Focus Hatchback
684,Ford,Focus,2017,gasoline,123,3,MANUAL,FWD,4,Compact,Sedan,42,30,5657,18175,True,False,False,False,False,False,False,False,False,True,False,2017 Ford Focus Sedan
685,Ford,Focus,2017,flex-fuel,160,4,MANUAL,FWD,4,Compact,Sedan,36,26,5657,16775,False,False,False,False,False,False,False,False,False,True,False,2017 Ford Focus Sedan
686,Ford,Focus,2017,electric,178,0,DIRECT_DRIVE,FWD,4,Compact,Hatchback,99,110,5657,29120,False,False,False,False,True,False,False,False,False,True,False,2017 Ford Focus Hatchback
687,Subaru,Forester,2015,gasoline,250,4,AUTOMATIC,AWD,4,Midsize,SUV,28,23,640,33095,False,True,False,False,False,False,False,False,False,True,False,2015 Subaru Forester SUV
688,Subaru,Forester,2015,gasoline,170,4,MANUAL,AWD,4,Midsize,SUV,29,22,640,24595,False,True,False,False,False,False,False,False,False,True,False,2015 Subaru Forester SUV
689,Subaru,Forester,2016,gasoline,170,4,AUTOMATIC,AWD,4,Midsize,SUV,32,24,640,28795,False,True,False,False,False,False,False,False,False,True,False,2016 Subaru Forester SUV
690,Subaru,Forester,2017,gasoline,250,4,AUTOMATIC,AWD,4,Midsize,SUV,27,23,640,34295,False,True,False,False,False,False,False,False,False,True,False,2017 Subaru Forester SUV
691,Subaru,Forester,2017,gasoline,170,4,MANUAL,AWD,4,Midsize,SUV,28,22,640,25495,False,True,False,False,False,False,False,False,False,True,False,2017 Subaru Forester SUV
692,Kia,Forte,2015,gasoline,173,4,AUTOMATIC,FWD,2,Compact,Coupe,34,25,1720,19590,True,False,False,False,False,False,False,False,False,True,False,2015 Kia Forte Coupe
693,Kia,Forte,2015,gasoline,173,4,AUTOMATIC,FWD,4,Compact,Sedan,36,25,1720,19390,True,False,False,False,False,False,False,False,False,True,False,2015 Kia Forte Sedan
694,Kia,Forte,2015,gasoline,201,4,MANUAL,FWD,4,Compact,Hatchback,29,21,1720,20890,False,False,False,False,True,False,False,False,True,False,True,2015 Kia Forte Hatchback
695,Kia,Forte,2015,gasoline,145,4,MANUAL,FWD,4,Compact,Sedan,37,25,1720,15890,True,False,False,False,False,False,False,False,False,True,False,2015 Kia Forte Sedan
696,Kia,Forte,2016,gasoline,201,4,MANUAL,FWD,2,Compact,Coupe,29,22,1720,20690,False,False,False,False,False,False,False,False,True,True,False,2016 Kia Forte Coupe
697,Kia,Forte,2016,gasoline,145,4,MANUAL,FWD,4,Compact,Sedan,37,25,1720,15990,True,False,False,False,False,False,False,False,False,True,False,2016 Kia Forte Sedan
698,Kia,Forte,2016,gasoline,201,4,AUTOMATIC,FWD,4,Compact,Hatchback,29,21,1720,21990,False,False,False,False,True,False,False,False,True,False,True,2016 Kia Forte Hatchback
699,Kia,Forte,2017,gasoline,147,4,AUTOMATIC,FWD,4,Compact,Sedan,38,29,1720,17500,True,False,False,False,False,False,False,False,False,True,False,2017 Kia Forte Sedan
700,Kia,Forte,2017,gasoline,164,4,AUTOMATIC,FWD,4,Compact,Hatchback,34,25,1720,18090,False,False,False,False,True,False,False,False,False,True,False,2017 Kia Forte Hatchback
701,Kia,Forte,2017,gasoline,201,4,MANUAL,FWD,4,Compact,Hatchback,29,23,1720,25890,False,False,False,False,True,False,False,False,True,True,False,2017 Kia Forte Hatchback
702,Nissan,Frontier,2015,gasoline,261,6,AUTOMATIC,RWD,4,Compact,Pickup,21,15,2009,32560,True,False,False,False,False,False,False,False,False,False,True,2015 Nissan Frontier Pickup
703,Nissan,Frontier,2016,gasoline,261,6,AUTOMATIC,4WD,4,Compact,Pickup,21,15,2009,26750,True,False,False,False,False,False,False,False,False,False,True,2016 Nissan Frontier Pickup
704,Nissan,Frontier,2017,gasoline,261,6,AUTOMATIC,RWD,4,Compact,Pickup,23,16,2009,25750,True,False,False,False,False,False,False,False,False,False,True,2017 Nissan Frontier Pickup
705,Ford,Fusion Hybrid,2015,gasoline,188,4,AUTOMATIC,FWD,4,Midsize,Sedan,41,44,5657,27380,False,False,False,False,False,False,True,False,False,True,False,2015 Ford Fusion Hybrid Sedan
706,Ford,Fusion Hybrid,2016,gasoline,188,4,AUTOMATIC,FWD,4,Midsize,Sedan,41,44,5657,31430,False,False,False,False,False,False,True,False,False,True,False,2016 Ford Fusion Hybrid Sedan
707,Ford,Fusion Hybrid,2017,gasoline,188,4,AUTOMATIC,FWD,4,Midsize,Sedan,41,43,5657,37020,False,False,False,False,False,False,True,False,False,True,False,2017 Ford Fusion Hybrid Sedan
